-0.21083884964048388,20.95678221745332
-0.40972094054456865,20.662890604553727
-0.40972094054456865,20.662890604553727
-0.6438244146284188,20.45103035552234
-0.6438244146284188,20.45103035552234
-0.7796653329948231,20.26852520390473
-0.7796653329948231,20.26852520390473
-0.7751647518965944,20.7304482319269
-0.7751647518965944,20.7304482319269
-0.7733029379805259,20.992615616511927
-0.7733029379805259,20.992615616511927
-0.5864252219345637,21.163732590306335
-0.3380383976200033,21.163916771689752
-0.1707461595367618,20.955400153796056
-0.2532888635321389,20.772306610589858
-0.2703432343315979,20.528390090107315
-0.3820359908259346,20.349344131650312
-0.5443356182707444,20.195975805165567
-0.4927685183360514,20.398085724021616
-0.5812074726263907,20.595676303952313
-0.5736777628520646,20.816372932193538
-0.5785293076491778,21.02802075965985
